city_state,city,state,year,collectionCode,id,holc_polygon,holc_grade,lat,lon,sum_bird_obs
"Birmingham, AL",Birmingham,AL,2018,iNaturalist,AL_Birmingham_C12_C_25,AL_Birmingham_C12_C_25_Aves_all_observations,C,33.460329,-86.802589,1
"Birmingham, AL",Birmingham,AL,2015,ebird,AL_Birmingham_C12_C_25,AL_Birmingham_C12_C_25_Aves_all_observations,C,33.460329,-86.802589,3
"Birmingham, AL",Birmingham,AL,2014,ebird,AL_Birmingham_C12_C_25,AL_Birmingham_C12_C_25_Aves_all_observations,C,33.460329,-86.802589,14
"Birmingham, AL",Birmingham,AL,2012,ebird,AL_Birmingham_C12_C_25,AL_Birmingham_C12_C_25_Aves_all_observations,C,33.460329,-86.802589,1
"Birmingham, AL",Birmingham,AL,2020,ebird,AL_Birmingham_C13_C_26,AL_Birmingham_C13_C_26_Aves_all_observations,C,33.476307,-86.79809,52
"Birmingham, AL",Birmingham,AL,2015,other,AL_Birmingham_C13_C_26,AL_Birmingham_C13_C_26_Aves_all_observations,C,33.476307,-86.79809,1
"Birmingham, AL",Birmingham,AL,2020,iNaturalist,AL_Birmingham_C13_C_26,AL_Birmingham_C13_C_26_Aves_all_observations,C,33.476307,-86.79809,1
"Birmingham, AL",Birmingham,AL,2019,ebird,AL_Birmingham_C13_C_26,AL_Birmingham_C13_C_26_Aves_all_observations,C,33.476307,-86.79809,188
"Birmingham, AL",Birmingham,AL,2019,iNaturalist,AL_Birmingham_C13_C_26,AL_Birmingham_C13_C_26_Aves_all_observations,C,33.476307,-86.79809,1
"Birmingham, AL",Birmingham,AL,2018,ebird,AL_Birmingham_C13_C_26,AL_Birmingham_C13_C_26_Aves_all_observations,C,33.476307,-86.79809,3
"Birmingham, AL",Birmingham,AL,2017,ebird,AL_Birmingham_C13_C_26,AL_Birmingham_C13_C_26_Aves_all_observations,C,33.476307,-86.79809,20
"Birmingham, AL",Birmingham,AL,2015,ebird,AL_Birmingham_C13_C_26,AL_Birmingham_C13_C_26_Aves_all_observations,C,33.476307,-86.79809,4
"Birmingham, AL",Birmingham,AL,2012,ebird,AL_Birmingham_C13_C_26,AL_Birmingham_C13_C_26_Aves_all_observations,C,33.476307,-86.79809,1
"Birmingham, AL",Birmingham,AL,2008,ebird,AL_Birmingham_C13_C_26,AL_Birmingham_C13_C_26_Aves_all_observations,C,33.476307,-86.79809,13
"Birmingham, AL",Birmingham,AL,2016,ebird,AL_Birmingham_C14_C_27,AL_Birmingham_C14_C_27_Aves_all_observations,C,33.514168,-86.87156,3
"Birmingham, AL",Birmingham,AL,2007,ebird,AL_Birmingham_C15_C_28,AL_Birmingham_C15_C_28_Aves_all_observations,C,33.493996,-86.883301,12
"Birmingham, AL",Birmingham,AL,2020,ebird,AL_Birmingham_C16_C_30,AL_Birmingham_C16_C_30_Aves_all_observations,C,33.50052,-86.89602,2
"Birmingham, AL",Birmingham,AL,2018,other,AL_Birmingham_C16_C_30,AL_Birmingham_C16_C_30_Aves_all_observations,C,33.50052,-86.89602,1
"Birmingham, AL",Birmingham,AL,2017,ebird,AL_Birmingham_C17_C_31,AL_Birmingham_C17_C_31_Aves_all_observations,C,33.48337,-86.91921,1
"Birmingham, AL",Birmingham,AL,2009,ebird,AL_Birmingham_C17_C_31,AL_Birmingham_C17_C_31_Aves_all_observations,C,33.48337,-86.91921,7
"Birmingham, AL",Birmingham,AL,2010,ebird,AL_Birmingham_C18_C_32,AL_Birmingham_C18_C_32_Aves_all_observations,C,33.463207,-86.91361,1
"Birmingham, AL",Birmingham,AL,2008,ebird,AL_Birmingham_C18_C_32,AL_Birmingham_C18_C_32_Aves_all_observations,C,33.463207,-86.91361,12
"Birmingham, AL",Birmingham,AL,2005,ebird,AL_Birmingham_C18_C_32,AL_Birmingham_C18_C_32_Aves_all_observations,C,33.463207,-86.91361,8
"Birmingham, AL",Birmingham,AL,2019,ebird,AL_Birmingham_C2_C_34,AL_Birmingham_C2_C_34_Aves_all_observations,C,33.49781,-86.846794,1
"Birmingham, AL",Birmingham,AL,2014,ebird,AL_Birmingham_C2_C_34,AL_Birmingham_C2_C_34_Aves_all_observations,C,33.49781,-86.846794,5
"Birmingham, AL",Birmingham,AL,2020,ebird,AL_Birmingham_C20_C_35,AL_Birmingham_C20_C_35_Aves_all_observations,C,33.503628,-86.75466,31
"Birmingham, AL",Birmingham,AL,2019,ebird,AL_Birmingham_C20_C_35,AL_Birmingham_C20_C_35_Aves_all_observations,C,33.503628,-86.75466,13
"Birmingham, AL",Birmingham,AL,2017,ebird,AL_Birmingham_C20_C_35,AL_Birmingham_C20_C_35_Aves_all_observations,C,33.503628,-86.75466,10
"Birmingham, AL",Birmingham,AL,2015,ebird,AL_Birmingham_C20_C_35,AL_Birmingham_C20_C_35_Aves_all_observations,C,33.503628,-86.75466,6
"Birmingham, AL",Birmingham,AL,2013,ebird,AL_Birmingham_C20_C_35,AL_Birmingham_C20_C_35_Aves_all_observations,C,33.503628,-86.75466,8
"Birmingham, AL",Birmingham,AL,2012,ebird,AL_Birmingham_C20_C_35,AL_Birmingham_C20_C_35_Aves_all_observations,C,33.503628,-86.75466,25
"Birmingham, AL",Birmingham,AL,2010,ebird,AL_Birmingham_C20_C_35,AL_Birmingham_C20_C_35_Aves_all_observations,C,33.503628,-86.75466,3
"Birmingham, AL",Birmingham,AL,2009,ebird,AL_Birmingham_C20_C_35,AL_Birmingham_C20_C_35_Aves_all_observations,C,33.503628,-86.75466,158
"Birmingham, AL",Birmingham,AL,2008,ebird,AL_Birmingham_C20_C_35,AL_Birmingham_C20_C_35_Aves_all_observations,C,33.503628,-86.75466,127
"Birmingham, AL",Birmingham,AL,2007,ebird,AL_Birmingham_C20_C_35,AL_Birmingham_C20_C_35_Aves_all_observations,C,33.503628,-86.75466,91
"Birmingham, AL",Birmingham,AL,2006,ebird,AL_Birmingham_C20_C_35,AL_Birmingham_C20_C_35_Aves_all_observations,C,33.503628,-86.75466,77
"Birmingham, AL",Birmingham,AL,2005,ebird,AL_Birmingham_C20_C_35,AL_Birmingham_C20_C_35_Aves_all_observations,C,33.503628,-86.75466,123
"Birmingham, AL",Birmingham,AL,2004,ebird,AL_Birmingham_C20_C_35,AL_Birmingham_C20_C_35_Aves_all_observations,C,33.503628,-86.75466,31
"Birmingham, AL",Birmingham,AL,2003,ebird,AL_Birmingham_C20_C_35,AL_Birmingham_C20_C_35_Aves_all_observations,C,33.503628,-86.75466,72
"Birmingham, AL",Birmingham,AL,2001,ebird,AL_Birmingham_C20_C_35,AL_Birmingham_C20_C_35_Aves_all_observations,C,33.503628,-86.75466,100
"Birmingham, AL",Birmingham,AL,2000,ebird,AL_Birmingham_C20_C_35,AL_Birmingham_C20_C_35_Aves_all_observations,C,33.503628,-86.75466,63
"Birmingham, AL",Birmingham,AL,2002,ebird,AL_Birmingham_C20_C_35,AL_Birmingham_C20_C_35_Aves_all_observations,C,33.503628,-86.75466,37
"Birmingham, AL",Birmingham,AL,2020,ebird,AL_Birmingham_C3_C_36,AL_Birmingham_C3_C_36_Aves_all_observations,C,33.570507,-86.72801,95
"Birmingham, AL",Birmingham,AL,2020,iNaturalist,AL_Birmingham_C3_C_36,AL_Birmingham_C3_C_36_Aves_all_observations,C,33.570507,-86.72801,6
"Birmingham, AL",Birmingham,AL,2020,other,AL_Birmingham_C3_C_36,AL_Birmingham_C3_C_36_Aves_all_observations,C,33.570507,-86.72801,1
"Birmingham, AL",Birmingham,AL,2019,other,AL_Birmingham_C3_C_36,AL_Birmingham_C3_C_36_Aves_all_observations,C,33.570507,-86.72801,34
"Birmingham, AL",Birmingham,AL,2019,ebird,AL_Birmingham_C3_C_36,AL_Birmingham_C3_C_36_Aves_all_observations,C,33.570507,-86.72801,32
"Birmingham, AL",Birmingham,AL,2019,iNaturalist,AL_Birmingham_C3_C_36,AL_Birmingham_C3_C_36_Aves_all_observations,C,33.570507,-86.72801,2
"Birmingham, AL",Birmingham,AL,2018,ebird,AL_Birmingham_C3_C_36,AL_Birmingham_C3_C_36_Aves_all_observations,C,33.570507,-86.72801,31
"Birmingham, AL",Birmingham,AL,2002,ebird,AL_Birmingham_C3_C_36,AL_Birmingham_C3_C_36_Aves_all_observations,C,33.570507,-86.72801,101
"Birmingham, AL",Birmingham,AL,2017,ebird,AL_Birmingham_C3_C_36,AL_Birmingham_C3_C_36_Aves_all_observations,C,33.570507,-86.72801,1
"Birmingham, AL",Birmingham,AL,2016,ebird,AL_Birmingham_C3_C_36,AL_Birmingham_C3_C_36_Aves_all_observations,C,33.570507,-86.72801,18
"Birmingham, AL",Birmingham,AL,2016,iNaturalist,AL_Birmingham_C3_C_36,AL_Birmingham_C3_C_36_Aves_all_observations,C,33.570507,-86.72801,6
"Birmingham, AL",Birmingham,AL,2015,ebird,AL_Birmingham_C3_C_36,AL_Birmingham_C3_C_36_Aves_all_observations,C,33.570507,-86.72801,72
"Birmingham, AL",Birmingham,AL,2012,ebird,AL_Birmingham_C3_C_36,AL_Birmingham_C3_C_36_Aves_all_observations,C,33.570507,-86.72801,32
"Birmingham, AL",Birmingham,AL,2007,ebird,AL_Birmingham_C3_C_36,AL_Birmingham_C3_C_36_Aves_all_observations,C,33.570507,-86.72801,52
"Birmingham, AL",Birmingham,AL,2009,ebird,AL_Birmingham_C3_C_36,AL_Birmingham_C3_C_36_Aves_all_observations,C,33.570507,-86.72801,29
"Birmingham, AL",Birmingham,AL,2008,ebird,AL_Birmingham_C3_C_36,AL_Birmingham_C3_C_36_Aves_all_observations,C,33.570507,-86.72801,16
"Birmingham, AL",Birmingham,AL,2006,ebird,AL_Birmingham_C3_C_36,AL_Birmingham_C3_C_36_Aves_all_observations,C,33.570507,-86.72801,18
"Birmingham, AL",Birmingham,AL,2005,ebird,AL_Birmingham_C3_C_36,AL_Birmingham_C3_C_36_Aves_all_observations,C,33.570507,-86.72801,31
"Birmingham, AL",Birmingham,AL,2003,ebird,AL_Birmingham_C3_C_36,AL_Birmingham_C3_C_36_Aves_all_observations,C,33.570507,-86.72801,186
"Birmingham, AL",Birmingham,AL,2001,ebird,AL_Birmingham_C3_C_36,AL_Birmingham_C3_C_36_Aves_all_observations,C,33.570507,-86.72801,70
"Birmingham, AL",Birmingham,AL,2004,ebird,AL_Birmingham_C3_C_36,AL_Birmingham_C3_C_36_Aves_all_observations,C,33.570507,-86.72801,34
"Birmingham, AL",Birmingham,AL,2000,ebird,AL_Birmingham_C3_C_36,AL_Birmingham_C3_C_36_Aves_all_observations,C,33.570507,-86.72801,40
"Birmingham, AL",Birmingham,AL,2020,ebird,AL_Birmingham_C6_C_39,AL_Birmingham_C6_C_39_Aves_all_observations,C,33.538822,-86.74717,4
"Birmingham, AL",Birmingham,AL,2019,ebird,AL_Birmingham_C6_C_39,AL_Birmingham_C6_C_39_Aves_all_observations,C,33.538822,-86.74717,1
"Birmingham, AL",Birmingham,AL,2019,iNaturalist,AL_Birmingham_C6_C_39,AL_Birmingham_C6_C_39_Aves_all_observations,C,33.538822,-86.74717,1
"Birmingham, AL",Birmingham,AL,2017,ebird,AL_Birmingham_C6_C_39,AL_Birmingham_C6_C_39_Aves_all_observations,C,33.538822,-86.74717,18
"Birmingham, AL",Birmingham,AL,2016,ebird,AL_Birmingham_C6_C_39,AL_Birmingham_C6_C_39_Aves_all_observations,C,33.538822,-86.74717,52
"Birmingham, AL",Birmingham,AL,2010,ebird,AL_Birmingham_C6_C_39,AL_Birmingham_C6_C_39_Aves_all_observations,C,33.538822,-86.74717,41
"Birmingham, AL",Birmingham,AL,2011,ebird,AL_Birmingham_C6_C_39,AL_Birmingham_C6_C_39_Aves_all_observations,C,33.538822,-86.74717,5
"Birmingham, AL",Birmingham,AL,2004,ebird,AL_Birmingham_C6_C_39,AL_Birmingham_C6_C_39_Aves_all_observations,C,33.538822,-86.74717,1
"Birmingham, AL",Birmingham,AL,2018,ebird,AL_Birmingham_C7_C_40,AL_Birmingham_C7_C_40_Aves_all_observations,C,33.578327,-86.7725,5
"Birmingham, AL",Birmingham,AL,2016,ebird,AL_Birmingham_C8_C_41,AL_Birmingham_C8_C_41_Aves_all_observations,C,33.559624,-86.82956,6
"Birmingham, AL",Birmingham,AL,2006,ebird,AL_Birmingham_C8_C_41,AL_Birmingham_C8_C_41_Aves_all_observations,C,33.559624,-86.82956,182
"Birmingham, AL",Birmingham,AL,2004,ebird,AL_Birmingham_C8_C_41,AL_Birmingham_C8_C_41_Aves_all_observations,C,33.559624,-86.82956,33
"Birmingham, AL",Birmingham,AL,2002,ebird,AL_Birmingham_C8_C_41,AL_Birmingham_C8_C_41_Aves_all_observations,C,33.559624,-86.82956,41
"Birmingham, AL",Birmingham,AL,2020,ebird,AL_Birmingham_C9_C_42,AL_Birmingham_C9_C_42_Aves_all_observations,C,33.50396,-86.79115,13
"Birmingham, AL",Birmingham,AL,2019,ebird,AL_Birmingham_C9_C_42,AL_Birmingham_C9_C_42_Aves_all_observations,C,33.50396,-86.79115,10
"Birmingham, AL",Birmingham,AL,2019,iNaturalist,AL_Birmingham_C9_C_42,AL_Birmingham_C9_C_42_Aves_all_observations,C,33.50396,-86.79115,2
"Birmingham, AL",Birmingham,AL,2016,ebird,AL_Birmingham_C9_C_42,AL_Birmingham_C9_C_42_Aves_all_observations,C,33.50396,-86.79115,4
"Birmingham, AL",Birmingham,AL,2020,ebird,AL_Birmingham_D1_D_43,AL_Birmingham_D1_D_43_Aves_all_observations,D,33.539375,-86.825954,35
"Birmingham, AL",Birmingham,AL,2019,ebird,AL_Birmingham_D1_D_43,AL_Birmingham_D1_D_43_Aves_all_observations,D,33.539375,-86.825954,42
"Birmingham, AL",Birmingham,AL,2020,iNaturalist,AL_Birmingham_D1_D_43,AL_Birmingham_D1_D_43_Aves_all_observations,D,33.539375,-86.825954,2
"Birmingham, AL",Birmingham,AL,2018,ebird,AL_Birmingham_D1_D_43,AL_Birmingham_D1_D_43_Aves_all_observations,D,33.539375,-86.825954,19
"Birmingham, AL",Birmingham,AL,2017,ebird,AL_Birmingham_D1_D_43,AL_Birmingham_D1_D_43_Aves_all_observations,D,33.539375,-86.825954,22
"Birmingham, AL",Birmingham,AL,2016,ebird,AL_Birmingham_D1_D_43,AL_Birmingham_D1_D_43_Aves_all_observations,D,33.539375,-86.825954,59
"Birmingham, AL",Birmingham,AL,2015,ebird,AL_Birmingham_D1_D_43,AL_Birmingham_D1_D_43_Aves_all_observations,D,33.539375,-86.825954,9
"Birmingham, AL",Birmingham,AL,2014,ebird,AL_Birmingham_D1_D_43,AL_Birmingham_D1_D_43_Aves_all_observations,D,33.539375,-86.825954,29
"Birmingham, AL",Birmingham,AL,2020,ebird,AL_Birmingham_D10_D_44,AL_Birmingham_D10_D_44_Aves_all_observations,D,33.536736,-86.70705,4
"Birmingham, AL",Birmingham,AL,2020,iNaturalist,AL_Birmingham_D10_D_44,AL_Birmingham_D10_D_44_Aves_all_observations,D,33.536736,-86.70705,1
"Birmingham, AL",Birmingham,AL,2019,ebird,AL_Birmingham_D10_D_44,AL_Birmingham_D10_D_44_Aves_all_observations,D,33.536736,-86.70705,5
"Birmingham, AL",Birmingham,AL,2002,ebird,AL_Birmingham_D10_D_44,AL_Birmingham_D10_D_44_Aves_all_observations,D,33.536736,-86.70705,1
"Birmingham, AL",Birmingham,AL,2017,ebird,AL_Birmingham_D10_D_44,AL_Birmingham_D10_D_44_Aves_all_observations,D,33.536736,-86.70705,1
"Birmingham, AL",Birmingham,AL,2016,ebird,AL_Birmingham_D10_D_44,AL_Birmingham_D10_D_44_Aves_all_observations,D,33.536736,-86.70705,17
"Birmingham, AL",Birmingham,AL,2015,ebird,AL_Birmingham_D10_D_44,AL_Birmingham_D10_D_44_Aves_all_observations,D,33.536736,-86.70705,25
"Birmingham, AL",Birmingham,AL,2014,ebird,AL_Birmingham_D10_D_44,AL_Birmingham_D10_D_44_Aves_all_observations,D,33.536736,-86.70705,9
"Birmingham, AL",Birmingham,AL,2013,iNaturalist,AL_Birmingham_D10_D_44,AL_Birmingham_D10_D_44_Aves_all_observations,D,33.536736,-86.70705,1
"Birmingham, AL",Birmingham,AL,2011,ebird,AL_Birmingham_D10_D_44,AL_Birmingham_D10_D_44_Aves_all_observations,D,33.536736,-86.70705,8
"Birmingham, AL",Birmingham,AL,2000,ebird,AL_Birmingham_D10_D_44,AL_Birmingham_D10_D_44_Aves_all_observations,D,33.536736,-86.70705,4
"Birmingham, AL",Birmingham,AL,2001,ebird,AL_Birmingham_D10_D_44,AL_Birmingham_D10_D_44_Aves_all_observations,D,33.536736,-86.70705,2
"Birmingham, AL",Birmingham,AL,2012,ebird,AL_Birmingham_D10_D_44,AL_Birmingham_D10_D_44_Aves_all_observations,D,33.536736,-86.70705,8
"Birmingham, AL",Birmingham,AL,2010,ebird,AL_Birmingham_D10_D_44,AL_Birmingham_D10_D_44_Aves_all_observations,D,33.536736,-86.70705,54
"Birmingham, AL",Birmingham,AL,2009,ebird,AL_Birmingham_D10_D_44,AL_Birmingham_D10_D_44_Aves_all_observations,D,33.536736,-86.70705,84
"Birmingham, AL",Birmingham,AL,2008,ebird,AL_Birmingham_D10_D_44,AL_Birmingham_D10_D_44_Aves_all_observations,D,33.536736,-86.70705,44
"Birmingham, AL",Birmingham,AL,2007,ebird,AL_Birmingham_D10_D_44,AL_Birmingham_D10_D_44_Aves_all_observations,D,33.536736,-86.70705,21
"Birmingham, AL",Birmingham,AL,2020,ebird,AL_Birmingham_D11_D_45,AL_Birmingham_D11_D_45_Aves_all_observations,D,33.522778,-86.71694,2
"Birmingham, AL",Birmingham,AL,2020,ebird,AL_Birmingham_D14_D_48,AL_Birmingham_D14_D_48_Aves_all_observations,D,33.58031,-86.73171,86
"Birmingham, AL",Birmingham,AL,2019,ebird,AL_Birmingham_D14_D_48,AL_Birmingham_D14_D_48_Aves_all_observations,D,33.58031,-86.73171,60
"Birmingham, AL",Birmingham,AL,2020,iNaturalist,AL_Birmingham_D14_D_48,AL_Birmingham_D14_D_48_Aves_all_observations,D,33.58031,-86.73171,1
"Birmingham, AL",Birmingham,AL,2018,ebird,AL_Birmingham_D14_D_48,AL_Birmingham_D14_D_48_Aves_all_observations,D,33.58031,-86.73171,106
"Birmingham, AL",Birmingham,AL,2002,ebird,AL_Birmingham_D14_D_48,AL_Birmingham_D14_D_48_Aves_all_observations,D,33.58031,-86.73171,1
"Birmingham, AL",Birmingham,AL,2017,ebird,AL_Birmingham_D14_D_48,AL_Birmingham_D14_D_48_Aves_all_observations,D,33.58031,-86.73171,117
"Birmingham, AL",Birmingham,AL,2019,iNaturalist,AL_Birmingham_D14_D_48,AL_Birmingham_D14_D_48_Aves_all_observations,D,33.58031,-86.73171,2
"Birmingham, AL",Birmingham,AL,2016,ebird,AL_Birmingham_D14_D_48,AL_Birmingham_D14_D_48_Aves_all_observations,D,33.58031,-86.73171,459
"Birmingham, AL",Birmingham,AL,2015,ebird,AL_Birmingham_D14_D_48,AL_Birmingham_D14_D_48_Aves_all_observations,D,33.58031,-86.73171,696
"Birmingham, AL",Birmingham,AL,2016,iNaturalist,AL_Birmingham_D14_D_48,AL_Birmingham_D14_D_48_Aves_all_observations,D,33.58031,-86.73171,1
"Birmingham, AL",Birmingham,AL,2014,ebird,AL_Birmingham_D14_D_48,AL_Birmingham_D14_D_48_Aves_all_observations,D,33.58031,-86.73171,735
"Birmingham, AL",Birmingham,AL,2013,ebird,AL_Birmingham_D14_D_48,AL_Birmingham_D14_D_48_Aves_all_observations,D,33.58031,-86.73171,82
"Birmingham, AL",Birmingham,AL,2012,ebird,AL_Birmingham_D14_D_48,AL_Birmingham_D14_D_48_Aves_all_observations,D,33.58031,-86.73171,42
"Birmingham, AL",Birmingham,AL,2011,ebird,AL_Birmingham_D14_D_48,AL_Birmingham_D14_D_48_Aves_all_observations,D,33.58031,-86.73171,53
"Birmingham, AL",Birmingham,AL,2008,ebird,AL_Birmingham_D14_D_48,AL_Birmingham_D14_D_48_Aves_all_observations,D,33.58031,-86.73171,45
"Birmingham, AL",Birmingham,AL,2008,other,AL_Birmingham_D15_D_49,AL_Birmingham_D15_D_49_Aves_all_observations,D,33.594469,-86.751359,1
"Birmingham, AL",Birmingham,AL,2019,iNaturalist,AL_Birmingham_D15_D_49,AL_Birmingham_D15_D_49_Aves_all_observations,D,33.594469,-86.751359,2
"Birmingham, AL",Birmingham,AL,2018,iNaturalist,AL_Birmingham_D15_D_49,AL_Birmingham_D15_D_49_Aves_all_observations,D,33.594469,-86.751359,1
"Birmingham, AL",Birmingham,AL,2008,ebird,AL_Birmingham_D16_D_50,AL_Birmingham_D16_D_50_Aves_all_observations,D,33.60903,-86.77166,1
"Birmingham, AL",Birmingham,AL,2019,iNaturalist,AL_Birmingham_D16_D_52,AL_Birmingham_D16_D_52_Aves_all_observations,D,33.610109,-86.746233,1
"Birmingham, AL",Birmingham,AL,2019,iNaturalist,AL_Birmingham_D16_D_53,AL_Birmingham_D16_D_53_Aves_all_observations,D,33.620852,-86.735004,1
"Birmingham, AL",Birmingham,AL,2020,ebird,AL_Birmingham_D17_D_54,AL_Birmingham_D17_D_54_Aves_all_observations,D,33.573242,-86.816414,2
"Birmingham, AL",Birmingham,AL,2019,ebird,AL_Birmingham_D17_D_54,AL_Birmingham_D17_D_54_Aves_all_observations,D,33.573242,-86.816414,9
"Birmingham, AL",Birmingham,AL,2018,ebird,AL_Birmingham_D17_D_54,AL_Birmingham_D17_D_54_Aves_all_observations,D,33.573242,-86.816414,1
"Birmingham, AL",Birmingham,AL,2017,ebird,AL_Birmingham_D17_D_54,AL_Birmingham_D17_D_54_Aves_all_observations,D,33.573242,-86.816414,1
"Birmingham, AL",Birmingham,AL,2020,ebird,AL_Birmingham_D2_D_58,AL_Birmingham_D2_D_58_Aves_all_observations,D,33.577271,-86.729921,28
"Birmingham, AL",Birmingham,AL,2019,ebird,AL_Birmingham_D2_D_58,AL_Birmingham_D2_D_58_Aves_all_observations,D,33.577271,-86.729921,11
"Birmingham, AL",Birmingham,AL,2020,iNaturalist,AL_Birmingham_D2_D_58,AL_Birmingham_D2_D_58_Aves_all_observations,D,33.577271,-86.729921,5
"Birmingham, AL",Birmingham,AL,2018,ebird,AL_Birmingham_D2_D_58,AL_Birmingham_D2_D_58_Aves_all_observations,D,33.577271,-86.729921,6
"Birmingham, AL",Birmingham,AL,2018,other,AL_Birmingham_D2_D_58,AL_Birmingham_D2_D_58_Aves_all_observations,D,33.577271,-86.729921,3
"Birmingham, AL",Birmingham,AL,2017,ebird,AL_Birmingham_D2_D_58,AL_Birmingham_D2_D_58_Aves_all_observations,D,33.577271,-86.729921,28
"Birmingham, AL",Birmingham,AL,2019,iNaturalist,AL_Birmingham_D2_D_58,AL_Birmingham_D2_D_58_Aves_all_observations,D,33.577271,-86.729921,1
"Birmingham, AL",Birmingham,AL,2016,ebird,AL_Birmingham_D2_D_58,AL_Birmingham_D2_D_58_Aves_all_observations,D,33.577271,-86.729921,23
"Birmingham, AL",Birmingham,AL,2015,ebird,AL_Birmingham_D2_D_58,AL_Birmingham_D2_D_58_Aves_all_observations,D,33.577271,-86.729921,11
"Birmingham, AL",Birmingham,AL,2013,ebird,AL_Birmingham_D2_D_58,AL_Birmingham_D2_D_58_Aves_all_observations,D,33.577271,-86.729921,2
"Birmingham, AL",Birmingham,AL,2008,ebird,AL_Birmingham_D2_D_58,AL_Birmingham_D2_D_58_Aves_all_observations,D,33.577271,-86.729921,82
"Birmingham, AL",Birmingham,AL,2007,ebird,AL_Birmingham_D2_D_58,AL_Birmingham_D2_D_58_Aves_all_observations,D,33.577271,-86.729921,4
"Birmingham, AL",Birmingham,AL,2001,ebird,AL_Birmingham_D2_D_58,AL_Birmingham_D2_D_58_Aves_all_observations,D,33.577271,-86.729921,32
"Birmingham, AL",Birmingham,AL,2000,ebird,AL_Birmingham_D2_D_58,AL_Birmingham_D2_D_58_Aves_all_observations,D,33.577271,-86.729921,8
"Birmingham, AL",Birmingham,AL,2003,ebird,AL_Birmingham_D2_D_58,AL_Birmingham_D2_D_58_Aves_all_observations,D,33.577271,-86.729921,6
"Birmingham, AL",Birmingham,AL,2019,iNaturalist,AL_Birmingham_D20_D_60,AL_Birmingham_D20_D_60_Aves_all_observations,D,33.522763,-86.9294,1
"Birmingham, AL",Birmingham,AL,2020,ebird,AL_Birmingham_D3_D_62,AL_Birmingham_D3_D_62_Aves_all_observations,D,33.478555,-86.903538,1
"Birmingham, AL",Birmingham,AL,2020,other,AL_Birmingham_D3_D_62,AL_Birmingham_D3_D_62_Aves_all_observations,D,33.478555,-86.903538,2
"Birmingham, AL",Birmingham,AL,2019,ebird,AL_Birmingham_D3_D_63,AL_Birmingham_D3_D_63_Aves_all_observations,D,33.50957,-86.87962,2
"Birmingham, AL",Birmingham,AL,2020,ebird,AL_Birmingham_D4_D_64,AL_Birmingham_D4_D_64_Aves_all_observations,D,33.519753,-86.77533,334
"Birmingham, AL",Birmingham,AL,2019,iNaturalist,AL_Birmingham_D4_D_64,AL_Birmingham_D4_D_64_Aves_all_observations,D,33.519753,-86.77533,1
"Birmingham, AL",Birmingham,AL,2019,ebird,AL_Birmingham_D4_D_64,AL_Birmingham_D4_D_64_Aves_all_observations,D,33.519753,-86.77533,23
"Birmingham, AL",Birmingham,AL,2019,other,AL_Birmingham_D4_D_64,AL_Birmingham_D4_D_64_Aves_all_observations,D,33.519753,-86.77533,13
"Birmingham, AL",Birmingham,AL,2018,ebird,AL_Birmingham_D4_D_64,AL_Birmingham_D4_D_64_Aves_all_observations,D,33.519753,-86.77533,39
"Birmingham, AL",Birmingham,AL,2017,ebird,AL_Birmingham_D4_D_64,AL_Birmingham_D4_D_64_Aves_all_observations,D,33.519753,-86.77533,59
"Birmingham, AL",Birmingham,AL,2016,ebird,AL_Birmingham_D4_D_64,AL_Birmingham_D4_D_64_Aves_all_observations,D,33.519753,-86.77533,54
"Birmingham, AL",Birmingham,AL,2015,ebird,AL_Birmingham_D4_D_64,AL_Birmingham_D4_D_64_Aves_all_observations,D,33.519753,-86.77533,2
"Birmingham, AL",Birmingham,AL,2014,ebird,AL_Birmingham_D4_D_64,AL_Birmingham_D4_D_64_Aves_all_observations,D,33.519753,-86.77533,58
"Birmingham, AL",Birmingham,AL,2013,ebird,AL_Birmingham_D4_D_64,AL_Birmingham_D4_D_64_Aves_all_observations,D,33.519753,-86.77533,1
"Birmingham, AL",Birmingham,AL,2011,ebird,AL_Birmingham_D4_D_64,AL_Birmingham_D4_D_64_Aves_all_observations,D,33.519753,-86.77533,16
"Birmingham, AL",Birmingham,AL,2009,ebird,AL_Birmingham_D4_D_64,AL_Birmingham_D4_D_64_Aves_all_observations,D,33.519753,-86.77533,5
"Birmingham, AL",Birmingham,AL,2008,ebird,AL_Birmingham_D4_D_64,AL_Birmingham_D4_D_64_Aves_all_observations,D,33.519753,-86.77533,79
"Birmingham, AL",Birmingham,AL,2007,ebird,AL_Birmingham_D4_D_64,AL_Birmingham_D4_D_64_Aves_all_observations,D,33.519753,-86.77533,61
"Birmingham, AL",Birmingham,AL,2020,ebird,AL_Birmingham_D5_D_65,AL_Birmingham_D5_D_65_Aves_all_observations,D,33.502647,-86.802963,10
"Birmingham, AL",Birmingham,AL,2019,iNaturalist,AL_Birmingham_D5_D_65,AL_Birmingham_D5_D_65_Aves_all_observations,D,33.502647,-86.802963,11
